,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd,Unnamed: 0.1,num_nodes,num_edges,Degree mean,Degree std,Top10Degree mean,Top10Degree std,Top10 Degree mean ratio,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,Components_cnt,giant_com_ratio,token,core_cnt,core_ratio,avg_core_neighbor,relative_degree,ETHPriceUSD
0,2020-10-10,458.0,200.0,1385.0,1474.0,50.0,1154.0,1439.0,18.0,604.0,1530.0,1482.0,1447.0,1405.0,259.0,7.0,756.0,23.0,1242.0,68.0,4.0,1193.0,62.0,1399.0,238.0,7.0,1444.0,691.0,22.0,1614335512.0,462490849.54638726,62.039826169009,62.039826169009,1414665846.5429296,453098268.49631065,1414665846.5429296,22802543.686842393,0.0,0.0,0.994007459241,117.543102534267,,117.543102534267,,0.0078225033401519,88.4166154089331,,,,,,,,1.1967722e-05,5230813.771906269,5230813.771906269,267201.4975186176,5230813.771906269,5230813.771906269,5230813.771906269,5230813.771906269,5230813.771906269,5230813.771906269,3625374.3127152207,5230813.771906269,5230813.771906269,32.6925860744,15973957.713144412,15999995.538548537,15999999.985186804,15904119.347853407,15999812.484650372,15999999.75855898,15721884.90578755,15996122.248706542,15999999.994325494,15999999.853073472,15999998.083401136,15999915.651951868,15997979.391871087,15981217.272993889,15329813.197498986,15786682.67689891,15926211.346644012,14865259.860067524,15999999.821205676,15999997.465964742,15999865.446977764,15919942.395193823,15979030.808585357,15329813.197498986,15997305.853065664,15776682.67689891,15946638.009623,15964563.046416532,15668425.06289894,16000000.0,5202761.473645343,791.0,0.009155092593,985.0,136120.27975299995,12035294.42427738,246.02985552266665,21753.127114862997,20.18312436310589,1784.5235445634012,0.583831735134,,,,,0,458,671,2.930131004366812,14.81953913003248,62.0,84.61415694525093,21.159463487332346,0.0064116652174328,0.0324278755580579,0.0043672361071195,0.0660094933433808,0.4918321521140902,5.82773223512957e-05,0.0273979604991821,0.0378931789587821,0.2950435880881711,0.0677557896813008,6,0.9759825327510916,AAVE,2,0.0043668122270742,212.5,0.00641166521743285,371.282805143191
1,2020-10-11,378.0,201.0,1432.0,1528.0,52.0,1189.0,1491.0,18.0,627.0,1590.0,1536.0,1499.0,1456.0,261.0,7.0,781.0,23.0,1276.0,71.0,4.0,1198.0,52.0,1435.0,204.0,5.0,1491.0,638.0,19.0,1614335512.0,344979953.125217,56.797599555254,56.797599555254,1049444527.1154404,343084582.31015086,1049444527.1154404,18476916.900238182,0.0,0.0,0.993913572329,363.627273005118,,363.627273005118,,0.0057645253641001,65.59028294471503,,,88.4166154089331,0.0078225033401519,0.238138190576409,74.4609184195377,88.4166154089331,1.2536537e-05,5259619.834480589,5259619.834480589,270009.44399024214,5259619.834480589,5259619.834480589,5259619.834480589,5259619.834480589,5259619.834480589,5259619.834480589,3541707.3534574048,5259619.834480589,5259619.834480589,32.8726239655,15972845.778865324,15999994.952002048,15999999.98322567,15902617.157265631,15999803.682366457,15999999.743331615,15713098.327214375,15996018.41776564,15999999.99236436,15999999.837846106,15999997.919136021,15999906.673773268,15997906.222863624,15980288.815962242,15318948.854719756,15777973.068760937,15925060.231983809,14854395.517288292,15999999.743331615,15999995.427415509,15999817.773740023,15902617.157265631,15973322.78460394,15060615.517289292,15996189.546047376,15728713.24906049,15944417.826717736,15964633.218049545,15659638.484325768,16000000.0,5231567.536219663,611.0,0.007071759259,780.0,44001.09999387973,2886044.5984772705,84.1271116368302,5517.921055581321,18.35262201550598,1203.7536707744434,0.587932931827,,,,,1,378,557,2.947089947089947,13.561622967175587,50.4,71.5249762126645,17.1016157989228,0.0078172147137664,0.0359724747139936,0.0106568090199042,0.1024610077392552,0.4841304887364663,0.0001678227791452,0.0305603943835398,0.0414258964982033,0.2898980552463069,0.0761132338939238,7,0.9682539682539684,AAVE,3,0.0079365079365079,142.0,0.007817214713766438,374.145406195207
2,2020-10-12,453.0,234.0,1591.0,1693.0,56.0,1334.0,1651.0,19.0,723.0,1760.0,1701.0,1661.0,1614.0,310.0,7.0,893.0,24.0,1427.0,82.0,4.0,1304.0,51.0,1582.0,211.0,5.0,1648.0,684.0,16.0,1614335512.0,279978723.787752,7.258752259621,7.258752259621,822886639.3921682,270411164.07336205,822886639.3921682,113364750.57423928,0.0,0.0,0.992730033626,44.159573125549,,44.159573125549,,0.0044534661103993,51.43041496201052,,,65.590282944715,0.0057645253641001,0.175306931098584,55.4504863335429,65.590282944715,1.334521e-05,5443835.597954255,5443835.597954255,2142586.2316787,5443835.597954255,5443835.597954255,5443835.597954255,5443835.597954255,5443835.597954255,5443835.597954255,5273808.369126482,5443835.597954255,5443835.597954255,34.0239724872,15968448.470848296,15999994.944289723,15999999.98269873,15883680.538008368,15999791.164894689,15999999.702162417,15683979.624965137,15995662.38552686,15999999.99183742,15999999.822556367,15999997.806437867,15999901.6070384,15997747.577926964,15977810.553958276,15269287.347386016,15743201.583702486,15914926.22353985,14804734.009954553,15999999.647006191,15999993.386569249,15999737.850134997,15874570.848378647,15964370.207404165,15010954.009955553,15994970.182925768,15630519.782076528,15927868.659610452,15956847.176637596,15648693.354906725,16000000.0,5415783.299693328,724.0,0.00837962963,867.0,362322.34298350033,18634388.44964932,576.727584256542,29661.33897835184,30.0,1542.9124488603154,0.619184357799,,,,,2,453,624,2.7549668874172184,13.59185412317018,55.8,77.78146023028594,20.254326923076924,0.0060950594854363,0.0300704737238278,0.0257547329641143,0.1538554825387933,0.5213431233563444,0.0004201092283993,0.0279730836233766,0.0377910676354304,0.2869170992930334,0.0804169733444345,9,0.9492273730684326,AAVE,2,0.0044150110375275,186.5,0.006095059485436324,387.670968731736
3,2020-10-13,538.0,272.0,1774.0,1880.0,66.0,1487.0,1841.0,22.0,811.0,1947.0,1887.0,1850.0,1800.0,365.0,10.0,998.0,27.0,1592.0,97.0,5.0,1453.0,57.0,1766.0,250.0,6.0,1837.0,773.0,19.0,1614335512.0,462780760.2743137,2.794539093827,2.794539093827,825599999.9999999,280822506.26557106,825599999.9999999,295433333.46948045,0.0,0.0,0.991372786252,2.361312333464,,2.361312333464,,0.0045124740583501,51.6,,,51.4304149620105,0.0044534661103993,0.13266511838703,43.4762234170458,51.4304149620105,1.4990639e-05,8968619.38516112,8968619.38516112,5650868.69065555,8968619.38516112,8968619.38516112,8968619.38516112,8968619.38516112,8968619.38516112,8968619.38516112,8766597.749428187,8968619.38516112,8968619.38516112,56.0538711573,15964431.221992364,15999994.585933564,15999999.984317493,15861964.580032295,15999766.272959735,15999999.71753164,15644992.20447504,15995196.84197451,15999999.992313217,15999999.828185957,15999997.762273636,15999890.62504482,15997480.452060496,15975900.73390034,15231147.821001297,15704227.423432391,15900200.937486911,14476464.173569832,15999999.643287713,15999993.208167652,15999705.82738774,15845995.15916413,15960531.26610716,14682684.173570832,15994522.667416304,15591532.361586433,15903115.812987847,15947573.737487666,15591532.361586433,16000000.0,8940567.086900193,840.0,0.009722222222,949.0,6775893.122334017,349636085.1124352,10664.17908095957,550271.6405775137,20.15068186,1039.7751839759999,1.251703479538,,,,,3,538,749,2.784386617100372,14.630074688027085,67.5,89.44675635383445,24.242323097463284,0.0051850774992558,0.0272440869423223,0.0149166908416076,0.1098173777792291,0.5042023097998044,0.0005611672278338,0.0257999340661867,0.0345734182337669,0.2754817871640942,0.0794327818993565,12,0.9516728624535316,AAVE,2,0.0037174721189591,222.5,0.0051850774992558135,381.544274576271
4,2020-10-14,710.0,301.0,1989.0,2106.0,67.0,1668.0,2064.0,23.0,920.0,2192.0,2113.0,2073.0,2019.0,404.0,10.0,1118.0,27.0,1781.0,101.0,5.0,1630.0,60.0,1982.0,281.0,6.0,2063.0,874.0,20.0,1614335512.0,476501828.4105048,2.777234294797,2.777234294797,841440000.0000004,471640735.42383134,841440000.0000004,302977678.7563081,0.0,0.0,0.990171505872,42.867551674249,,42.867551674249,,0.0046062452483853,52.59000000000002,,,51.6,0.0045124740583501,0.135239874998269,43.9525957292501,51.6,1.6757097e-05,9060692.687022336,9060692.687022336,5564179.4333966,9060692.687022336,9060692.687022336,9060692.687022336,9060692.687022336,9060692.687022336,9060692.687022336,6312507.39929693,9060692.687022336,9060692.687022336,56.6293292939,15959576.295749228,15999993.836099956,15999999.982924772,15842744.0939558,15999738.683156395,15999999.70801259,15629684.461179804,15994776.057692535,15999999.9909205,15999999.816794898,15999997.431158172,15999873.203841642,15997196.801404668,15972273.22172374,15185379.992693596,15678897.304832151,15884066.24310052,14416134.152872233,15999999.689365266,15999992.622091344,15999671.825294659,15830599.158660848,15956054.354603851,14622354.152873231,15993972.216834636,15576224.618291194,15883066.243016504,15942153.170859613,15594398.19112139,16000000.0,9032640.38876141,1269.0,0.0146875,1547.0,373242.6829874559,19628832.698310312,402.0667259003957,21144.689115101817,32.25327498596191,1696.1997315117374,1.290578306098,,,,,4,710,1002,2.822535211267605,15.43701153126436,84.8,105.40482805724687,30.043912175648703,0.0039810087606031,0.0217729358692022,0.0150865989150962,0.1113156150619042,0.5741291867363076,0.0005909549136162,0.0210953376636104,0.0310611703113927,0.2808392004584795,0.0547395324619198,5,0.9873239436619718,AAVE,4,0.0056338028169014,184.25,0.003981008760603111,378.828993045003
5,2020-10-15,926.0,339.0,2321.0,2458.0,87.0,1943.0,2415.0,27.0,1078.0,2555.0,2464.0,2422.0,2357.0,452.0,10.0,1298.0,33.0,2075.0,123.0,5.0,1820.0,71.0,2298.0,281.0,5.0,2403.0,939.0,18.0,1614335512.0,409247808.5658968,1.854507514107,1.854507514107,709656504.8936967,401824986.76746744,709656504.8936967,382665747.9118181,0.0,0.0,0.98919606064,37.275787782446,,37.275787782446,,0.0038559633384994,44.35353155585604,,,52.59,0.0046062452483853,0.138822531974876,44.8219776199457,52.59,2.0144102e-05,9226949.787538698,9226949.787538698,8146419.349783759,9226949.787538698,9226949.787538698,9226949.787538698,9226949.787538698,9226949.787538698,9226949.787538698,8665876.149836158,9226949.787538698,9226949.787538698,57.6684361721,15952824.887014749,15999992.440465849,15999999.981226344,15827136.970235253,15999687.97837666,15999999.713467022,15521947.491612675,15993892.99721737,15999999.988025188,15999999.794502076,15999996.850613076,15999845.953309093,15996587.218740094,15966784.069562534,14970791.464231288,15601156.570297383,15870882.641322948,14200213.433653569,15999999.478491385,15999987.971595604,15999448.411968816,15797127.99638158,15941438.46509804,14200213.433653569,15991195.979157155,15354437.33951308,15845387.14945365,15935014.106036076,15489478.250867045,16000000.0,9198897.489277773,1702.0,0.019699074074,2017.0,429233.04782668775,19038001.531597257,247.4765603727524,10976.459429827586,36.417664861895965,1615.2520476426923,1.32177581999,,,,,5,926,1163,2.511879049676026,13.37587054324613,91.2,97.0759153103041,36.30748065348237,0.0027155449185686,0.0144604005872931,0.0151445677943448,0.1116586115036494,0.6456857284175531,0.0006035074432584,0.0182243437058959,0.0273604700558079,0.218288477041465,0.0766217831109623,43,0.908207343412527,AAVE,5,0.0053995680345572,168.8,0.0027155449185686767,377.502910286382
6,2020-10-16,791.0,368.0,2575.0,2730.0,91.0,2164.0,2680.0,27.0,1189.0,2837.0,2735.0,2690.0,2612.0,492.0,10.0,1441.0,34.0,2301.0,129.0,5.0,1994.0,71.0,2534.0,279.0,5.0,2662.0,981.0,19.0,1614335512.0,371011859.5533625,1.73399625914,1.73399625914,629946251.2596622,363233894.2126812,629946251.2596622,363291586.09154254,0.0,0.0,0.988225984336,36.974651962385,,36.974651962385,,0.0034722361080984,39.371640703728886,,,44.353531555856,0.0038559633384994,0.117491893035231,37.8762411937217,44.353531555856,2.1831267e-05,9423327.372745836,9423327.372745836,8299146.43538131,9423327.372745836,9423327.372745836,9423327.372745836,9423327.372745836,9423327.372745836,9423327.372745836,8727096.367250336,9423327.372745836,9423327.372745836,58.8957960797,15947468.348261844,15999991.616567466,15999999.979023226,15811615.749379678,15999661.730256492,15999999.657654174,15480113.069968952,15993040.881505355,15999999.984720595,15999999.777270213,15999996.160152676,15999825.1897579,15996126.369608933,15962851.205036644,14918160.827750016,15569587.66116267,15857463.787358368,14178586.44763127,15999999.279395103,15999982.82977774,15999314.206009887,15773726.567780152,15928931.42215085,14178586.44763127,15988741.88005284,15329755.641674945,15824471.383063342,15929933.798083916,15494737.448482288,16000000.0,9395275.074484909,1246.0,0.014421296296,1495.0,432728.8872462423,17037246.27078346,386.2431226734548,15207.02545018554,30.18902628743275,1188.5914961842284,1.357865411765,,,,,6,791,1036,2.6194690265486726,13.659997042876006,88.6,89.3932634797251,33.82364864864864,0.0033157835779097,0.0172911354973114,0.0158759521266861,0.1141614057306045,0.6237603606088165,0.0006765899864682,0.0193713810234497,0.0298344998541058,0.2457591363174474,0.0683501446056344,17,0.945638432364096,AAVE,5,0.0063211125158027,158.4,0.003315783577909712,366.299949853887
7,2020-10-17,670.0,393.0,2745.0,2914.0,99.0,2299.0,2859.0,27.0,1273.0,3032.0,2919.0,2871.0,2784.0,529.0,10.0,1533.0,34.0,2441.0,140.0,5.0,2133.0,79.0,2710.0,307.0,5.0,2840.0,1084.0,20.0,1614335512.0,390775012.02974343,1.756427891611,1.756427891611,659192731.163628,388228940.48700976,659192731.163628,375303042.2210653,0.0,0.0,0.987348865332,99.991351350792,,99.991351350792,,0.0036258261746892,41.19954569772675,,,39.3716407037289,0.0034722361080984,0.107484701320417,33.6251441897513,39.3716407037289,2.3418127e-05,9484934.977118088,9484934.977118088,5640993.556664936,9484934.977118088,9484934.977118088,9484934.977118088,9484934.977118088,9484934.977118088,9484934.977118088,8770441.355038786,9484934.977118088,9484934.977118088,59.280843607,15943518.252148148,15999990.938945286,15999999.976741172,15797581.845313597,15999637.655240668,15999999.617231784,15430466.64186894,15992704.50510172,15999999.98243854,15999999.758210983,15999995.840856224,15999808.234482966,15995895.003254274,15960294.073088165,14854247.11488182,15520233.516177766,15847491.84913566,14128823.06635296,15999999.23112873,15999983.855698047,15999304.528184807,15759678.852568908,15926080.813365145,14128823.06635296,15988928.4699396,15300059.137774937,15799137.272713598,15925100.500750143,15472832.462073682,16000000.0,9456882.67885716,1230.0,0.014236111111,1429.0,160013.83903562182,6592497.473616794,145.29692253579157,5986.167199752409,24.948600399031232,1027.871002234211,1.370842243159,,,,,7,670,948,2.8298507462686566,14.13772756792494,83.2,86.61896122930848,29.40084388185654,0.0042299712201325,0.0211326271568384,0.0216901990163069,0.1311245945899488,0.5704564572985096,0.001180930164747,0.0224290666904369,0.0314794109796897,0.2622042379515557,0.0709493136071838,15,0.953731343283582,AAVE,5,0.0074626865671641,151.4,0.0042299712201325215,368.318269374635
8,2020-10-18,658.0,409.0,2935.0,3117.0,102.0,2445.0,3060.0,27.0,1346.0,3238.0,3122.0,3072.0,2980.0,553.0,10.0,1623.0,34.0,2601.0,144.0,5.0,2258.0,80.0,2890.0,313.0,5.0,3040.0,1132.0,20.0,1614335512.0,383632798.8325186,1.7358851293,1.7358851293,645313327.8784337,382528271.6381015,645313327.8784337,371748865.74350655,0.0,0.0,0.986749681669,173.511216754627,,173.511216754627,,0.0035103053006361,40.33208299240211,,,41.1995456977267,0.0036258261746892,0.111858544968945,35.1832837598575,41.1995456977267,2.5806081e-05,9511851.865047205,9511851.865047205,5584537.103307724,9511851.865047205,9511851.865047205,9511851.865047205,9511851.865047205,9511851.865047205,9511851.865047205,8767528.842897408,9511851.865047205,9511851.865047205,59.4490741565,15940325.23252084,15999989.72665388,15999999.976432225,15787994.90670088,15999600.58212776,15999999.599490557,15408160.2846161,15992197.967643991,15999999.982129592,15999999.7409619,15999995.46102757,15999788.295055306,15995600.52885476,15958307.330062626,14826931.803496525,15500926.85477544,15839197.52404742,14102531.249277566,15999999.190241871,15999980.342181688,15999221.679407604,15746007.684063168,15920630.57933912,14102531.249277566,15987876.88059575,15277752.780522093,15784736.270967249,15923071.12348521,15477664.75285256,16000000.0,9483799.566786278,1078.0,0.012476851852,1299.0,92213.0586094996,3719144.7328215777,97.88514134167139,3947.9116443153016,30.772718,1241.1278162777862,1.378789293072,,,,,8,658,879,2.6717325227963524,13.084265837979226,76.9,78.92816706066064,28.78282138794085,0.0040665639616382,0.0199151687031647,0.0192599159486898,0.1267551183044679,0.5920770448371238,0.0009357454772301,0.0219581301318175,0.0322362630565253,0.2466886877725042,0.0788177966431304,21,0.9224924012158054,AAVE,5,0.0075987841945288,140.0,0.004066563961638284,377.921652425482
9,2020-10-19,739.0,424.0,3093.0,3275.0,106.0,2570.0,3219.0,28.0,1410.0,3402.0,3281.0,3230.0,3138.0,580.0,10.0,1700.0,34.0,2735.0,148.0,5.0,2333.0,80.0,3034.0,309.0,5.0,3197.0,1127.0,21.0,1614335512.0,348864192.558164,1.634462988021,1.634462988021,577487716.3231729,343304414.44266087,577487716.3231729,353319543.2111125,0.0,0.0,0.986251517196,39.714137724043,,39.714137724043,,0.0030728384184824,36.09298227019831,,,40.3320829924021,0.0035103053006361,0.106720752128259,34.4393706703595,40.3320829924021,2.7547848e-05,9665707.03264436,9665707.03264436,5770656.996340968,9665707.03264436,9665707.03264436,9665707.03264436,9665707.03264436,9665707.03264436,9665707.03264436,8906400.4045575,9665707.03264436,9665707.03264436,60.410668954,15936721.783236451,15999989.748813452,15999999.975601977,15780024.275133831,15999573.716015456,15999999.614340793,15396648.603172438,15991824.696733665,15999999.982299346,15999999.740778737,15999995.455665436,15999773.157852229,15995396.156187411,15956126.157065634,14754574.937786149,15474311.604208441,15831657.53406489,14030879.035555698,15999999.148334432,15999976.843467712,15999075.358676715,15727415.17906646,15912319.65431612,14030879.035555698,15985756.065901645,15263219.964161793,15770219.479190372,15920020.77933646,15474311.604208441,16000000.0,9637654.734383434,1269.0,0.0146875,1546.0,402879.1991199045,14541111.790866408,308.9144500456943,11149.643768507303,37.06865216567361,1337.9182053958057,1.408638151808,,,,,9,739,995,2.692828146143437,12.821860143766466,82.6,78.78691374700355,30.6740703517588,0.0036488186262106,0.0173737942327458,0.0240908661666295,0.1385466429773704,0.6270366909926528,0.0012510425354462,0.0198494060258055,0.0309916239762205,0.2261866137319028,0.0800404673022032,25,0.9039242219215156,AAVE,5,0.006765899864682,144.6,0.0036488186262106192,379.463028462887
10,2020-10-20,865.0,439.0,3263.0,3453.0,101.0,2711.0,3396.0,25.0,1473.0,3593.0,3459.0,3406.0,3311.0,594.0,11.0,1786.0,34.0,2885.0,146.0,5.0,2407.0,73.0,3184.0,295.0,6.0,3371.0,1122.0,18.0,1614335512.0,340808617.51645786,1.561278277743,1.561278277743,516237575.71086174,311852425.27090526,516237575.71086174,330650584.889432,0.0,0.0,0.985249466024,4.21575510676,,4.21575510676,,0.0027046367495011,32.264848481928865,,,36.0929822701983,0.0030728384184824,0.0951159390057109,30.6511141061212,36.0929822701983,2.9258284e-05,10562845.745497316,10562845.745497316,9244000.807841549,10562845.745497316,10562845.745497316,10562845.745497316,10562845.745497316,10562845.745497316,10562845.745497316,9669130.198554562,10562845.745497316,10562845.745497316,66.0177859094,15933902.86048434,15999989.19179835,15999999.970806103,15763991.456384173,15999546.644554248,15999999.613467384,15371744.502180433,15991237.304033168,15999999.977444975,15999999.726357743,15999995.313169612,15999757.679654207,15995093.606083237,15953240.209426465,14796206.313920029,15485868.55035333,15819814.135274276,13354497.11623144,15999999.07642926,15999970.563701792,15998860.382049508,15705529.63285056,15900909.484513272,14060866.70558214,15983217.04419541,15219517.395147776,15762364.385184173,15917951.606396241,15494943.20603235,16000000.0,10534793.44723639,1792.0,0.020740740741,2218.0,3795286.86909386,122454355.77676758,1781.4856346038669,57479.36407322666,56.242251,1814.647706797612,1.655596597905,,,,,10,865,1135,2.6242774566473988,12.610846034295497,91.4,79.3560191653902,34.82863436123348,0.0030373581674159,0.0145958866137679,0.0244713183786965,0.1396671798099826,0.643785441207864,0.0013608142205086,0.0185549180347973,0.028508313631982,0.2205653741988316,0.0823346755771846,44,0.8890173410404625,AAVE,5,0.0057803468208092,154.6,0.003037358167415971,368.843862653419
11,2020-10-21,831.0,468.0,3517.0,3728.0,105.0,2929.0,3658.0,26.0,1584.0,3872.0,3733.0,3672.0,3569.0,629.0,10.0,1922.0,35.0,3117.0,150.0,5.0,2643.0,76.0,3448.0,330.0,5.0,3637.0,1260.0,18.0,1614335512.0,373598927.764083,1.564154569848,1.564154569848,562095269.0331159,370935813.79136235,562095269.0331159,359360436.53770435,0.0,0.0,0.984500067993,16.612045036281,,16.612045036281,,0.0027342475750411,35.13095431456974,,,32.2648484819289,0.0027046367495011,0.0874756278979928,27.2851999446101,32.2648484819289,3.1075016e-05,10634465.674311092,10634465.674311092,9269841.904655095,10634465.674311092,10634465.674311092,10634465.674311092,10634465.674311092,10634465.674311092,10634465.674311092,9606406.822841512,10634465.674311092,10634465.674311092,66.4654104644,15929082.866789954,15999988.29422222,15999999.973002212,15752001.087886037,15999518.403118517,15999999.514144132,15356582.49485394,15990550.105585532,15999999.97864108,15999999.675093343,15999994.895244041,15999745.153032957,15994698.5665025,15949124.691787647,14746746.35297964,15471503.156251855,15806918.993583301,14006127.398593985,15999999.069713172,15999972.900775695,15998913.453586992,15691074.514813576,15899205.017162582,14006127.398593985,15983525.864385976,15195386.671479171,15743743.788491497,15913289.480906634,15497880.635264212,16000000.0,10606413.376050165,1499.0,0.017349537037,1813.0,963156.5508674924,33836608.78630444,582.1482476489841,20451.423492463295,44.0867259355255,1548.8087547199032,1.721561271216,,,,,11,831,1127,2.7123947051744888,13.119940784401004,91.3,83.11043523195174,33.66029281277728,0.003267945427921,0.0158071575715674,0.021291263098701,0.1347374279873297,0.6393405709183874,0.000613371498671,0.0185330878185899,0.0293416105096685,0.2441869801242057,0.0695405714238339,21,0.9386281588447654,AAVE,5,0.0060168471720818,155.4,0.0032679454279210705,392.473164231444
12,2020-10-22,860.0,512.0,3757.0,3974.0,115.0,3144.0,3905.0,27.0,1721.0,4126.0,3980.0,3919.0,3814.0,699.0,10.0,2083.0,33.0,3347.0,162.0,5.0,2874.0,83.0,3695.0,378.0,5.0,3884.0,1414.0,18.0,1614335512.0,407061030.6194054,1.571438400067,1.571438400067,609954297.732792,405396196.1525304,609954297.732792,388150307.2006258,0.0,0.0,0.982956013685,68.664001636893,,68.664001636893,,0.0029330367792928,38.1221436082995,,,35.1309543145697,0.0027342475750411,0.0895117361294359,29.5306451969328,35.1309543145697,3.2906101e-05,10677810.639451683,10677810.639451683,9283156.87307544,10677810.639451683,10677810.639451683,10677810.639451683,10677810.639451683,10677810.639451683,10677810.639451683,9615391.426654473,10677810.639451683,10677810.639451683,66.7363164966,15923041.75021018,15999987.551595991,15999999.970322773,15727296.218962133,15999491.340944652,15999999.516407732,15314309.363972928,15989928.219658203,15999999.977882378,15999999.677356943,15999994.727835428,15999736.589679392,15994398.247192413,15946152.192298962,14694668.819739591,15387765.882740645,15784529.263956929,13959983.121737508,15999999.071976772,15999974.250030672,15998936.433573572,15661752.49206432,15894783.603155982,13959983.121737508,15983561.798663145,15139313.964918299,15700580.006364316,15903206.246917864,15457895.141937822,16000000.0,10649758.341190755,1623.0,0.018784722222,1950.0,233018.75245504695,8883174.344518093,154.73066834257065,5898.66475916364,52.04184717878063,1983.9467717906516,1.740419071421,,,,,12,860,1166,2.7116279069767444,13.24307026470853,94.4,84.51719088774517,34.81303602058319,0.0031567263177843,0.0154168454769598,0.0201372081960583,0.1271327676504112,0.6322718593423138,0.0009700450100884,0.0176772057812871,0.0291769939103115,0.2356963791329483,0.0725172105020933,28,0.9290697674418604,AAVE,5,0.005813953488372,158.0,0.0031567263177843356,414.43640578609
13,2020-10-23,811.0,521.0,3952.0,4179.0,116.0,3292.0,4111.0,26.0,1787.0,4339.0,4185.0,4125.0,4009.0,716.0,10.0,2169.0,32.0,3514.0,166.0,5.0,3048.0,93.0,3908.0,418.0,5.0,4092.0,1530.0,19.0,1614335512.0,449757628.0733444,1.57774177151,1.57774177151,671129292.8845922,447864551.5934596,671129292.8845922,425373343.7266308,0.0,0.0,0.982193834368,72.45130675926,,72.45130675926,,0.0032381833835967,41.945580805287015,,,38.1221436082995,0.0029330367792928,0.0919855086958169,32.2328660144596,38.1221436082995,3.5573585e-05,10722407.9256677,10722407.9256677,9280033.242903005,10722407.9256677,10722407.9256677,10722407.9256677,10722407.9256677,10722407.9256677,10722407.9256677,9530981.97566052,10722407.9256677,10722407.9256677,67.0150495354,15919445.114391072,15999986.932569023,15999999.97066201,15715101.34989242,15999450.12991509,15999999.527942244,15287230.518101964,15989360.714180328,15999999.978221616,15999999.688891456,15999994.10080747,15999719.417812873,15994084.761109393,15943620.95798754,14693376.420254588,15362138.183351524,15776694.115589816,13967751.078858173,15999999.150617788,15999978.260121815,15998970.208825426,15671274.534669003,15898930.31436024,13967751.078858173,15984299.867339095,15154576.238005988,15686093.7157888,15902385.764447987,15457258.290332006,16000000.0,10694355.627406772,1538.0,0.017800925926,1877.0,220837.9767830088,9263177.200027792,165.05716730782558,6923.418748802176,42.70926,1791.4647164640123,1.75978234036,,,,,13,811,1092,2.6929716399506782,12.322144571358765,86.7,74.62506281404391,32.19491758241758,0.0033246563456181,0.0152125241621713,0.0140077605731469,0.1048677452538834,0.6648217472393303,0.0010420120305025,0.0179200003266461,0.0302166351066335,0.2292812416948624,0.0655388327787059,22,0.9432799013563502,AAVE,3,0.0036991368680641,185.33333333333331,0.0033246563456181214,409.339998597312
